"","Months.closed","F.Mortality","Selectivity","NPV","Label"
"1853",11,0.025,62,255.295098867284,"11-0.025-62"
"1854",11,0.025,70,223.562439291564,"11-0.025-70"
"1855",11,0.025,76,187.506506858881,"11-0.025-76"
"1856",11,0.025,101,67.1563879008549,"11-0.025-101"
"1857",11,0.05,29,549.920442808048,"11-0.05-29"
"1858",11,0.05,31,551.316792199425,"11-0.05-31"
"1859",11,0.05,38,551.316792199425,"11-0.05-38"
"1860",11,0.05,45,536.221674409887,"11-0.05-45"
"1861",11,0.05,62,503.787250552681,"11-0.05-62"
"1862",11,0.05,70,441.823998726458,"11-0.05-70"
"1863",11,0.05,76,370.981774609828,"11-0.05-76"
"1864",11,0.05,101,133.187072334252,"11-0.05-101"
"1865",11,0.075,29,808.152155376415,"11-0.075-29"
"1866",11,0.075,31,812.258433943904,"11-0.075-31"
"1867",11,0.075,38,812.258433943904,"11-0.075-38"
"1868",11,0.075,45,791.944921198793,"11-0.075-45"
"1869",11,0.075,62,745.623301062958,"11-0.075-62"
"1870",11,0.075,70,654.893432897239,"11-0.075-70"
"1871",11,0.075,76,550.504711216591,"11-0.075-76"
"1872",11,0.075,101,198.111001554246,"11-0.075-101"
"1873",11,0.1,29,1055.62775075842,"11-0.1-29"
"1874",11,0.1,31,1063.71032942686,"11-0.1-31"
"1875",11,0.1,38,1063.71032942686,"11-0.1-38"
"1876",11,0.1,45,1039.66216597946,"11-0.1-45"
"1877",11,0.1,62,980.946550031282,"11-0.1-62"
"1878",11,0.1,70,862.876962805845,"11-0.1-70"
"1879",11,0.1,76,726.15244725703,"11-0.1-76"
"1880",11,0.1,101,261.946746546745,"11-0.1-101"
"1881",11,0.125,29,1292.63409383881,"11-0.125-29"
"1882",11,0.125,31,1305.90561050341,"11-0.125-31"
"1883",11,0.125,38,1305.90561050341,"11-0.125-38"
"1884",11,0.125,45,1279.55676177784,"11-0.125-45"
"1885",11,0.125,62,1209.89684667758,"11-0.125-62"
"1886",11,0.125,70,1065.87834241548,"11-0.125-70"
"1887",11,0.125,76,898.00038135748,"11-0.125-76"
"1888",11,0.125,101,324.712509731223,"11-0.125-101"
"1889",11,0.15,29,1519.45010475133,"11-0.15-29"
"1890",11,0.15,31,1539.07128064745,"11-0.15-31"
"1891",11,0.15,38,1539.07128064745,"11-0.15-38"
"1892",11,0.15,45,1511.80746806592,"11-0.15-45"
"1893",11,0.15,62,1432.61068290537,"11-0.15-62"
"1894",11,0.15,70,1263.99892326689,"11-0.15-70"
"1895",11,0.15,76,1066.12222433689,"11-0.15-76"
"1896",11,0.15,101,386.426133436464,"11-0.15-101"
"1897",11,0.175,29,1736.34699671043,"11-0.175-29"
"1898",11,0.175,31,1763.42839166532,"11-0.175-31"
"1899",11,0.175,38,1763.42839166532,"11-0.175-38"
"1900",11,0.175,45,1736.58857852684,"11-0.175-45"
"1901",11,0.175,62,1649.22128362752,"11-0.175-62"
"1902",11,0.175,70,1457.33771722022,"11-0.175-70"
"1903",11,0.175,76,1230.59004210064,"11-0.175-76"
"1904",11,0.175,101,447.105108156749,"11-0.175-101"
"1905",11,0.2,29,1943.58850618174,"11-0.2-29"
"1906",11,0.2,31,1979.19221487184,"11-0.2-31"
"1907",11,0.2,38,1979.19221487184,"11-0.2-38"
"1908",11,0.2,45,1954.07004492368,"11-0.2-45"
"1909",11,0.2,62,1859.85869441067,"11-0.2-62"
"1910",11,0.2,70,1645.99145738165,"11-0.2-70"
"1911",11,0.2,76,1391.47429732284,"11-0.2-76"
"1912",11,0.2,101,506.76658059481,"11-0.2-101"
"1913",11,0.225,29,2141.43111565418,"11-0.225-29"
"1914",11,0.225,31,2186.57240691484,"11-0.225-31"
"1915",11,0.225,38,2186.57240691484,"11-0.225-38"
"1916",11,0.225,45,2164.41759720013,"11-0.225-45"
"1917",11,0.225,62,2064.64986652434,"11-0.225-62"
"1918",11,0.225,70,1830.05465727211,"11-0.225-70"
"1919",11,0.225,76,1548.84388995419,"11-0.225-76"
"1920",11,0.225,101,565.427361497566,"11-0.225-101"
"1921",11,0.25,29,2330.1242692679,"11-0.25-29"
"1922",11,0.25,31,2385.77317042787,"11-0.25-31"
"1923",11,0.25,38,2385.77317042787,"11-0.25-38"
"1924",11,0.25,45,2367.79285993679,"11-0.25-45"
"1925",11,0.25,62,2263.71873947837,"11-0.25-62"
"1926",11,0.25,70,2009.61966829308,"11-0.25-70"
"1927",11,0.25,76,1702.76619659188,"11-0.25-76"
"1928",11,0.25,101,623.103933290571,"11-0.25-101"
"1929",11,0.275,29,2509.91058154244,"11-0.275-29"
"1930",11,0.275,31,2576.99340968437,"11-0.275-31"
"1931",11,0.275,38,2576.99340968437,"11-0.275-38"
"1932",11,0.275,45,2564.35346528256,"11-0.275-45"
"1933",11,0.275,62,2457.18632112899,"11-0.275-62"
"1934",11,0.275,70,2184.77673554308,"11-0.275-70"
"1935",11,0.275,76,1853.3071087461,"11-0.275-76"
"1936",11,0.275,101,679.812457516839,"11-0.275-101"
"1937",11,0.3,29,2681.02603944087,"11-0.3-29"
"1938",11,0.3,31,2760.42688142032,"11-0.3-31"
"1939",11,0.3,38,2760.42688142032,"11-0.3-38"
"1940",11,0.3,45,2754.25316247639,"11-0.3-45"
"1941",11,0.3,62,2645.17076543158,"11-0.3-62"
"1942",11,0.3,70,2355.61405203638,"11-0.3-70"
"1943",11,0.3,76,2000.53107003723,"11-0.3-76"
"1944",11,0.3,101,735.568782085605,"11-0.3-101"
"1945",11,0.325,29,2843.70019799703,"11-0.325-29"
"1946",11,0.325,31,2936.26234098653,"11-0.325-31"
"1947",11,0.325,38,2936.26234098653,"11-0.325-38"
"1948",11,0.325,45,2937.64192407051,"11-0.325-45"
"1949",11,0.325,62,2827.78744791477,"11-0.325-62"
"1950",11,0.325,70,2522.21781137367,"11-0.325-70"
"1951",11,0.325,76,2144.50111235607,"11-0.325-76"
"1952",11,0.325,101,790.388448336339,"11-0.325-101"
"1953",11,0.35,29,2998.15636972505,"11-0.35-29"
"1954",11,0.35,31,3104.68368398596,"11-0.35-31"
"1955",11,0.35,38,3104.68368398596,"11-0.35-38"
"1956",11,0.35,45,3114.66604896275,"11-0.35-45"
"1957",11,0.35,62,3005.14903894888,"11-0.35-62"
"1958",11,0.35,70,2684.672258913,"11-0.35-70"
"1959",11,0.35,76,2285.27889101904,"11-0.35-76"
"1960",11,0.35,101,844.28669792326,"11-0.35-101"
"1961",11,0.375,29,3144.61180802199,"11-0.375-29"
"1962",11,0.375,31,3265.8700835461,"11-0.375-31"
"1963",11,0.375,38,3265.8700835461,"11-0.375-38"
"1964",11,0.375,45,3285.46826234127,"11-0.375-45"
"1965",11,0.375,62,3177.36557487844,"11-0.375-62"
"1966",11,0.375,70,2843.05974148761,"11-0.375-70"
"1967",11,0.375,76,2422.92471894858,"11-0.375-76"
"1968",11,0.375,101,897.278479525336,"11-0.375-101"
"1969",11,0.4,29,3283.2778847674,"11-0.4-29"
"1970",11,0.4,31,3419.99612337096,"11-0.4-31"
"1971",11,0.4,38,3419.99612337096,"11-0.4-38"
"1972",11,0.4,45,3450.18781264214,"11-0.4-45"
"1973",11,0.4,62,3344.54452708662,"11-0.4-62"
"1974",11,0.4,70,2997.46075571545,"11-0.4-70"
"1975",11,0.4,76,2557.4975999085,"11-0.4-76"
"1976",11,0.4,101,949.378455386686,"11-0.4-101"
"1977",11,0.425,29,3414.36026231573,"11-0.425-29"
"1978",11,0.425,31,3567.23192671222,"11-0.425-31"
"1979",11,0.425,38,3567.23192671222,"11-0.425-38"
"1980",11,0.425,45,3608.96056561593,"11-0.425-45"
"1981",11,0.425,62,3506.79086905682,"11-0.425-62"
"1982",11,0.425,70,3147.95399494414,"11-0.425-70"
"1983",11,0.425,76,2689.05526082276,"11-0.425-76"
"1984",11,0.425,101,1000.60100769209,"11-0.425-101"
"1985",11,0.45,29,3538.05906007103,"11-0.45-29"
"1986",11,0.45,31,3707.74328139428,"11-0.45-31"
"1987",11,0.45,38,3707.74328139428,"11-0.45-38"
"1988",11,0.45,45,3761.91909559698,"11-0.45-45"
"1989",11,0.45,62,3664.20714149481,"11-0.45-62"
"1990",11,0.45,70,3294.61639487329,"11-0.45-70"
"1991",11,0.45,76,2817.65418320536,"11-0.45-76"
"1992",11,0.45,101,1050.96024478222,"11-0.45-101"
"1993",11,0.475,29,3654.56901582611,"11-0.475-29"
"1994",11,0.475,31,3841.69176102298,"11-0.475-31"
"1995",11,0.475,38,3841.69176102298,"11-0.475-38"
"1996",11,0.475,45,3909.19277406513,"11-0.475-45"
"1997",11,0.475,62,3816.89351557217,"11-0.475-62"
"1998",11,0.475,70,3437.52317789501,"11-0.475-70"
"1999",11,0.475,76,2943.34963372817,"11-0.475-76"
"2000",11,0.475,101,1100.47000721304,"11-0.475-101"
"2001",11,0.5,29,3764.07964204226,"11-0.5-29"
"2002",11,0.5,31,3969.23484250345,"11-0.5-31"
"2003",11,0.5,38,3969.23484250345,"11-0.5-38"
"2004",11,0.5,45,4050.90785558696,"11-0.5-45"
"2005",11,0.5,62,3964.94785435023,"11-0.5-62"
"2006",11,0.5,70,3576.74789619174,"11-0.5-70"
"2007",11,0.5,76,3066.19569395243,"11-0.5-76"
"2008",11,0.5,101,1149.14387366369,"11-0.5-101"
"2009",11,0.525,29,3866.77537723906,"11-0.525-29"
"2010",11,0.525,31,4090.5260199881,"11-0.525-31"
"2011",11,0.525,38,4090.5260199881,"11-0.525-38"
"2012",11,0.525,45,4187.18756122053,"11-0.525-45"
"2013",11,0.525,62,4108.46577244142,"11-0.525-62"
"2014",11,0.525,70,3712.36247362964,"11-0.525-70"
"2015",11,0.525,76,3186.24528924912,"11-0.525-76"
"2016",11,0.525,101,1196.995166697,"11-0.525-101"
