,date,length_class,label,age
1077,4/1/12,53,Apr,4.228800293
1078,4/1/12,53,Apr,4.228800293
1079,4/1/12,53,Apr,4.228800293
1080,4/1/12,53,Apr,4.228800293
1081,4/1/12,53,Apr,4.228800293
1082,4/1/12,53,Apr,4.228800293
1083,4/1/12,53,Apr,4.228800293
1084,4/1/12,53,Apr,4.228800293
1085,4/1/12,53,Apr,4.228800293
1086,4/1/12,53,Apr,4.228800293
1087,4/1/12,53,Apr,4.228800293
1088,4/1/12,53,Apr,4.228800293
1089,4/1/12,53,Apr,4.228800293
1090,4/1/12,53,Apr,4.228800293
1091,4/1/12,53,Apr,4.228800293
1092,4/1/12,53,Apr,4.228800293
1093,4/1/12,54,Apr,4.313553302
1094,4/1/12,54,Apr,4.313553302
1095,4/1/12,54,Apr,4.313553302
1096,4/1/12,54,Apr,4.313553302
1097,4/1/12,54,Apr,4.313553302
1098,4/1/12,54,Apr,4.313553302
1099,4/1/12,54,Apr,4.313553302
1100,4/1/12,54,Apr,4.313553302
1101,4/1/12,55,Apr,4.3995601
1102,4/1/12,55,Apr,4.3995601
1103,4/1/12,55,Apr,4.3995601
1104,4/1/12,55,Apr,4.3995601
1105,4/1/12,55,Apr,4.3995601
1106,4/1/12,55,Apr,4.3995601
1107,4/1/12,55,Apr,4.3995601
1108,4/1/12,55,Apr,4.3995601
1109,4/1/12,56,Apr,4.486858339
1110,4/1/12,56,Apr,4.486858339
1111,4/1/12,56,Apr,4.486858339
1112,4/1/12,56,Apr,4.486858339
1113,4/1/12,56,Apr,4.486858339
1114,4/1/12,56,Apr,4.486858339
1115,4/1/12,56,Apr,4.486858339
1116,4/1/12,56,Apr,4.486858339
1117,4/1/12,56,Apr,4.486858339
1118,4/1/12,56,Apr,4.486858339
1119,4/1/12,56,Apr,4.486858339
1120,4/1/12,57,Apr,4.575487395
1121,4/1/12,57,Apr,4.575487395
1122,4/1/12,57,Apr,4.575487395
1123,4/1/12,57,Apr,4.575487395
1124,4/1/12,57,Apr,4.575487395
1125,4/1/12,57,Apr,4.575487395
1126,4/1/12,57,Apr,4.575487395
1127,4/1/12,57,Apr,4.575487395
1128,4/1/12,57,Apr,4.575487395
1129,4/1/12,57,Apr,4.575487395
1130,4/1/12,57,Apr,4.575487395
1131,4/1/12,57,Apr,4.575487395
1132,4/1/12,57,Apr,4.575487395
1133,4/1/12,57,Apr,4.575487395
1134,4/1/12,57,Apr,4.575487395
1135,4/1/12,57,Apr,4.575487395
1136,4/1/12,57,Apr,4.575487395
1137,4/1/12,58,Apr,4.665488472
1138,4/1/12,58,Apr,4.665488472
1139,4/1/12,58,Apr,4.665488472
1140,4/1/12,58,Apr,4.665488472
1141,4/1/12,58,Apr,4.665488472
1142,4/1/12,58,Apr,4.665488472
1143,4/1/12,58,Apr,4.665488472
1144,4/1/12,58,Apr,4.665488472
1145,4/1/12,58,Apr,4.665488472
1146,4/1/12,58,Apr,4.665488472
1147,4/1/12,58,Apr,4.665488472
1148,4/1/12,58,Apr,4.665488472
1149,4/1/12,58,Apr,4.665488472
1150,4/1/12,58,Apr,4.665488472
1151,4/1/12,59,Apr,4.756904718
1152,4/1/12,59,Apr,4.756904718
1153,4/1/12,59,Apr,4.756904718
1154,4/1/12,59,Apr,4.756904718
1155,4/1/12,61,Apr,4.944165785
1156,4/1/12,61,Apr,4.944165785
1157,4/1/12,61,Apr,4.944165785
1158,4/1/12,61,Apr,4.944165785
1159,4/1/12,61,Apr,4.944165785
1160,4/1/12,61,Apr,4.944165785
1161,4/1/12,61,Apr,4.944165785
1162,4/1/12,61,Apr,4.944165785
1163,4/1/12,61,Apr,4.944165785
1164,4/1/12,61,Apr,4.944165785
1165,4/1/12,61,Apr,4.944165785
1166,4/1/12,61,Apr,4.944165785
1167,4/1/12,61,Apr,4.944165785
1168,4/1/12,61,Apr,4.944165785
1169,4/1/12,62,Apr,5.040107788
1170,4/1/12,62,Apr,5.040107788
1171,4/1/12,62,Apr,5.040107788
1172,4/1/12,62,Apr,5.040107788
1173,4/1/12,62,Apr,5.040107788
1174,4/1/12,62,Apr,5.040107788
1175,4/1/12,62,Apr,5.040107788
1176,4/1/12,62,Apr,5.040107788
1177,4/1/12,63,Apr,5.137659632
1178,4/1/12,63,Apr,5.137659632
1179,4/1/12,63,Apr,5.137659632
1180,4/1/12,63,Apr,5.137659632
1181,4/1/12,63,Apr,5.137659632
1182,4/1/12,63,Apr,5.137659632
1183,4/1/12,64,Apr,5.236876263
1184,4/1/12,64,Apr,5.236876263
1185,4/1/12,64,Apr,5.236876263
1186,4/1/12,64,Apr,5.236876263
1187,4/1/12,64,Apr,5.236876263
1188,4/1/12,64,Apr,5.236876263
1189,4/1/12,64,Apr,5.236876263
1190,4/1/12,64,Apr,5.236876263
1191,4/1/12,64,Apr,5.236876263
1192,4/1/12,64,Apr,5.236876263
1193,4/1/12,64,Apr,5.236876263
1194,4/1/12,64,Apr,5.236876263
1195,4/1/12,65,Apr,5.337815491
1196,4/1/12,65,Apr,5.337815491
1197,4/1/12,65,Apr,5.337815491
1198,4/1/12,65,Apr,5.337815491
1199,4/1/12,65,Apr,5.337815491
1200,4/1/12,65,Apr,5.337815491
1201,4/1/12,66,Apr,5.440538189
1202,4/1/12,66,Apr,5.440538189
1203,4/1/12,66,Apr,5.440538189
1204,4/1/12,66,Apr,5.440538189
1205,4/1/12,66,Apr,5.440538189
1206,4/1/12,66,Apr,5.440538189
1207,4/1/12,66,Apr,5.440538189
1208,4/1/12,66,Apr,5.440538189
1209,4/1/12,67,Apr,5.545108517
1210,4/1/12,67,Apr,5.545108517
1211,4/1/12,67,Apr,5.545108517
1212,4/1/12,67,Apr,5.545108517
1213,4/1/12,67,Apr,5.545108517
1214,4/1/12,67,Apr,5.545108517
1215,4/1/12,67,Apr,5.545108517
1216,4/1/12,68,Apr,5.651594159
1217,4/1/12,68,Apr,5.651594159
1218,4/1/12,68,Apr,5.651594159
1219,4/1/12,68,Apr,5.651594159
1220,4/1/12,68,Apr,5.651594159
1221,4/1/12,69,Apr,5.760066586
1222,4/1/12,69,Apr,5.760066586
1223,4/1/12,69,Apr,5.760066586
1224,4/1/12,69,Apr,5.760066586
1225,4/1/12,69,Apr,5.760066586
1226,4/1/12,69,Apr,5.760066586
1227,4/1/12,69,Apr,5.760066586
1228,4/1/12,70,Apr,5.870601351
1229,4/1/12,70,Apr,5.870601351
1230,4/1/12,70,Apr,5.870601351
1231,4/1/12,70,Apr,5.870601351
1232,4/1/12,70,Apr,5.870601351
1233,4/1/12,70,Apr,5.870601351
1234,4/1/12,71,Apr,5.983278395
1235,4/1/12,71,Apr,5.983278395
1236,4/1/12,71,Apr,5.983278395
1237,4/1/12,71,Apr,5.983278395
1238,4/1/12,71,Apr,5.983278395
1239,4/1/12,71,Apr,5.983278395
1240,4/1/12,71,Apr,5.983278395
1241,4/1/12,71,Apr,5.983278395
1242,4/1/12,72,Apr,6.098182401
1243,4/1/12,72,Apr,6.098182401
1244,4/1/12,72,Apr,6.098182401
1245,4/1/12,72,Apr,6.098182401
1246,4/1/12,72,Apr,6.098182401
1247,4/1/12,72,Apr,6.098182401
1248,4/1/12,72,Apr,6.098182401
1249,4/1/12,73,Apr,6.215403176
1250,4/1/12,73,Apr,6.215403176
1251,4/1/12,73,Apr,6.215403176
1252,4/1/12,73,Apr,6.215403176
1253,4/1/12,75,Apr,6.457182442
1254,4/1/12,75,Apr,6.457182442
1255,4/1/12,75,Apr,6.457182442
1256,4/1/12,75,Apr,6.457182442
1257,4/1/12,76,Apr,6.581950181
1258,4/1/12,76,Apr,6.581950181
1259,4/1/12,76,Apr,6.581950181
1260,4/1/12,76,Apr,6.581950181
1261,4/1/12,76,Apr,6.581950181
1262,4/1/12,76,Apr,6.581950181
1263,4/1/12,76,Apr,6.581950181
1264,4/1/12,76,Apr,6.581950181
1265,4/1/12,76,Apr,6.581950181
1266,4/1/12,77,Apr,6.709454271
1267,4/1/12,77,Apr,6.709454271
1268,4/1/12,77,Apr,6.709454271
1269,4/1/12,77,Apr,6.709454271
1270,4/1/12,77,Apr,6.709454271
1271,4/1/12,77,Apr,6.709454271
1272,4/1/12,77,Apr,6.709454271
1273,4/1/12,77,Apr,6.709454271
1274,4/1/12,77,Apr,6.709454271
1275,4/1/12,78,Apr,6.839817434
1276,4/1/12,78,Apr,6.839817434
1277,4/1/12,79,Apr,6.973170837
1278,4/1/12,79,Apr,6.973170837
1279,4/1/12,79,Apr,6.973170837
1280,4/1/12,80,Apr,7.109654886
1281,4/1/12,80,Apr,7.109654886
1282,4/1/12,81,Apr,7.249420114
1283,4/1/12,81,Apr,7.249420114
1284,4/1/12,81,Apr,7.249420114
1285,4/1/12,81,Apr,7.249420114
1286,4/1/12,81,Apr,7.249420114
1287,4/1/12,81,Apr,7.249420114
1288,4/1/12,81,Apr,7.249420114
1289,4/1/12,81,Apr,7.249420114
1290,4/1/12,81,Apr,7.249420114
1291,4/1/12,81,Apr,7.249420114
1292,4/1/12,82,Apr,7.392628179
1293,4/1/12,82,Apr,7.392628179
1294,4/1/12,82,Apr,7.392628179
1295,4/1/12,82,Apr,7.392628179
1296,4/1/12,82,Apr,7.392628179
1297,4/1/12,82,Apr,7.392628179
1298,4/1/12,83,Apr,7.539452989
1299,4/1/12,83,Apr,7.539452989
1300,4/1/12,83,Apr,7.539452989
1301,4/1/12,83,Apr,7.539452989
1302,4/1/12,85,Apr,7.844717509
1303,4/1/12,85,Apr,7.844717509
1304,4/1/12,85,Apr,7.844717509
1305,4/1/12,85,Apr,7.844717509
1306,4/1/12,85,Apr,7.844717509
1307,4/1/12,85,Apr,7.844717509
1308,4/1/12,85,Apr,7.844717509
1309,4/1/12,84,Apr,7.690081971
1310,4/1/12,84,Apr,7.690081971
1311,4/1/12,84,Apr,7.690081971
1312,4/1/12,84,Apr,7.690081971
1313,4/1/12,84,Apr,7.690081971
1314,4/1/12,86,Apr,8.00357858
1315,4/1/12,86,Apr,8.00357858
1316,4/1/12,87,Apr,8.16690262
1317,4/1/12,87,Apr,8.16690262
1318,4/1/12,87,Apr,8.16690262
1319,4/1/12,87,Apr,8.16690262
1320,4/1/12,87,Apr,8.16690262
1321,4/1/12,87,Apr,8.16690262
1322,4/1/12,87,Apr,8.16690262
1323,4/1/12,87,Apr,8.16690262
1324,4/1/12,89,Apr,8.50799476
1325,4/1/12,89,Apr,8.50799476
1326,4/1/12,89,Apr,8.50799476
1327,4/1/12,89,Apr,8.50799476
1328,4/1/12,91,Apr,8.870352104
1329,4/1/12,91,Apr,8.870352104
1330,4/1/12,92,Apr,9.060367496
1331,4/1/12,93,Apr,9.256803529
1332,4/1/12,93,Apr,9.256803529
1333,4/1/12,93,Apr,9.256803529
1334,4/1/12,93,Apr,9.256803529
1335,4/1/12,94,Apr,9.46010933
1336,4/1/12,94,Apr,9.46010933
1337,4/1/12,98,Apr,10.35288686
1338,5/1/12,26,May,2.311157355
1339,5/1/12,28,May,2.433432177
1340,5/1/12,28,May,2.433432177
1341,5/1/12,29,May,2.495547656
1342,5/1/12,29,May,2.495547656
1343,5/1/12,30,May,2.558333941
1344,5/1/12,30,May,2.558333941
1345,5/1/12,30,May,2.558333941
1346,5/1/12,31,May,2.621805679
1347,5/1/12,32,May,2.685978003
1348,5/1/12,32,May,2.685978003
1349,5/1/12,32,May,2.685978003
1350,5/1/12,33,May,2.75086655
1351,5/1/12,35,May,2.882857542
1352,5/1/12,35,May,2.882857542
1353,5/1/12,38,May,3.086638454
1354,5/1/12,38,May,3.086638454
1355,5/1/12,41,May,3.297822209
1356,5/1/12,41,May,3.297822209
1357,5/1/12,41,May,3.297822209
1358,5/1/12,41,May,3.297822209
1359,5/1/12,42,May,3.369956553
1360,5/1/12,42,May,3.369956553
1361,5/1/12,42,May,3.369956553
1362,5/1/12,43,May,3.44299713
1363,5/1/12,43,May,3.44299713
1364,5/1/12,43,May,3.44299713
1365,5/1/12,43,May,3.44299713
1366,5/1/12,43,May,3.44299713
1367,5/1/12,43,May,3.44299713
1368,5/1/12,43,May,3.44299713
1369,5/1/12,44,May,3.516967002
1370,5/1/12,44,May,3.516967002
1371,5/1/12,44,May,3.516967002
1372,5/1/12,44,May,3.516967002
1373,5/1/12,46,May,3.667791374
1374,5/1/12,46,May,3.667791374
1375,5/1/12,47,May,3.744696642
1376,5/1/12,47,May,3.744696642
1377,5/1/12,47,May,3.744696642
1378,5/1/12,47,May,3.744696642
1379,5/1/12,48,May,3.822632842
1380,5/1/12,48,May,3.822632842
1381,5/1/12,49,May,3.90162799
1382,5/1/12,49,May,3.90162799
1383,5/1/12,49,May,3.90162799
1384,5/1/12,50,May,3.981711261
1385,5/1/12,51,May,4.062913048
1386,5/1/12,51,May,4.062913048
1387,5/1/12,51,May,4.062913048
1388,5/1/12,51,May,4.062913048
1389,5/1/12,52,May,4.145265041
1390,5/1/12,52,May,4.145265041
1391,5/1/12,52,May,4.145265041
1392,5/1/12,52,May,4.145265041
1393,5/1/12,52,May,4.145265041
1394,5/1/12,52,May,4.145265041
1395,5/1/12,52,May,4.145265041
1396,5/1/12,52,May,4.145265041
1397,5/1/12,52,May,4.145265041
1398,5/1/12,52,May,4.145265041
1399,5/1/12,52,May,4.145265041
1400,5/1/12,52,May,4.145265041
1401,5/1/12,52,May,4.145265041
1402,5/1/12,53,May,4.228800293
1403,5/1/12,53,May,4.228800293
1404,5/1/12,53,May,4.228800293
1405,5/1/12,54,May,4.313553302
1406,5/1/12,54,May,4.313553302
1407,5/1/12,54,May,4.313553302
1408,5/1/12,54,May,4.313553302
1409,5/1/12,54,May,4.313553302
1410,5/1/12,54,May,4.313553302
1411,5/1/12,54,May,4.313553302
1412,5/1/12,54,May,4.313553302
1413,5/1/12,56,May,4.486858339
1414,5/1/12,57,May,4.575487395
1415,5/1/12,57,May,4.575487395
1416,5/1/12,57,May,4.575487395
1417,5/1/12,57,May,4.575487395
1418,5/1/12,57,May,4.575487395
1419,5/1/12,57,May,4.575487395
1420,5/1/12,58,May,4.665488472
1421,5/1/12,58,May,4.665488472
1422,5/1/12,58,May,4.665488472
1423,5/1/12,58,May,4.665488472
1424,5/1/12,58,May,4.665488472
1425,5/1/12,58,May,4.665488472
1426,5/1/12,59,May,4.756904718
1427,5/1/12,60,May,4.84978135
1428,5/1/12,60,May,4.84978135
1429,5/1/12,60,May,4.84978135
1430,5/1/12,60,May,4.84978135
1431,5/1/12,60,May,4.84978135
1432,5/1/12,60,May,4.84978135
1433,5/1/12,61,May,4.944165785
1434,5/1/12,61,May,4.944165785
1435,5/1/12,61,May,4.944165785
1436,5/1/12,62,May,5.040107788
1437,5/1/12,62,May,5.040107788
1438,5/1/12,62,May,5.040107788
1439,5/1/12,62,May,5.040107788
1440,5/1/12,62,May,5.040107788
1441,5/1/12,62,May,5.040107788
1442,5/1/12,62,May,5.040107788
1443,5/1/12,63,May,5.137659632
1444,5/1/12,63,May,5.137659632
1445,5/1/12,63,May,5.137659632
1446,5/1/12,64,May,5.236876263
1447,5/1/12,64,May,5.236876263
1448,5/1/12,64,May,5.236876263
1449,5/1/12,64,May,5.236876263
1450,5/1/12,65,May,5.337815491
1451,5/1/12,65,May,5.337815491
1452,5/1/12,66,May,5.440538189
1453,5/1/12,66,May,5.440538189
1454,5/1/12,67,May,5.545108517
1455,5/1/12,67,May,5.545108517
1456,5/1/12,67,May,5.545108517
1457,5/1/12,67,May,5.545108517
1458,5/1/12,68,May,5.651594159
1459,5/1/12,69,May,5.760066586
1460,5/1/12,69,May,5.760066586
1461,5/1/12,69,May,5.760066586
1462,5/1/12,70,May,5.870601351
1463,5/1/12,70,May,5.870601351
1464,5/1/12,70,May,5.870601351
1465,5/1/12,70,May,5.870601351
1466,5/1/12,70,May,5.870601351
1467,5/1/12,71,May,5.983278395
1468,5/1/12,71,May,5.983278395
1469,5/1/12,71,May,5.983278395
1470,5/1/12,72,May,6.098182401
1471,5/1/12,72,May,6.098182401
1472,5/1/12,72,May,6.098182401
1473,5/1/12,72,May,6.098182401
1474,5/1/12,72,May,6.098182401
1475,5/1/12,72,May,6.098182401
1476,5/1/12,74,May,6.33503607
1477,5/1/12,74,May,6.33503607
1478,5/1/12,74,May,6.33503607
1479,5/1/12,75,May,6.457182442
1480,5/1/12,75,May,6.457182442
1481,5/1/12,75,May,6.457182442
1482,5/1/12,76,May,6.581950181
1483,5/1/12,78,May,6.839817434
1484,5/1/12,78,May,6.839817434
1485,5/1/12,79,May,6.973170837
1486,5/1/12,79,May,6.973170837
1487,5/1/12,80,May,7.109654886
1488,5/1/12,80,May,7.109654886
1489,5/1/12,81,May,7.249420114
1490,5/1/12,81,May,7.249420114
1491,5/1/12,81,May,7.249420114
1492,5/1/12,83,May,7.539452989
1493,5/1/12,83,May,7.539452989
1494,5/1/12,87,May,8.16690262
1495,5/1/12,87,May,8.16690262
1496,5/1/12,89,May,8.50799476
1497,5/1/12,89,May,8.50799476
1498,5/1/12,89,May,8.50799476
1499,5/1/12,91,May,8.870352104
1500,5/1/12,95,May,9.670782868
1501,5/1/12,100,May,10.85657426
1502,8/1/12,24,Aug,2.191401247
1503,8/1/12,24,Aug,2.191401247
1504,8/1/12,25,Aug,2.250970964
1505,8/1/12,25,Aug,2.250970964
1506,8/1/12,25,Aug,2.250970964
1507,8/1/12,25,Aug,2.250970964
1508,8/1/12,25,Aug,2.250970964
1509,8/1/12,25,Aug,2.250970964
1510,8/1/12,25,Aug,2.250970964
1511,8/1/12,25,Aug,2.250970964
1512,8/1/12,25,Aug,2.250970964
1513,8/1/12,26,Aug,2.311157355
1514,8/1/12,26,Aug,2.311157355
1515,8/1/12,26,Aug,2.311157355
1516,8/1/12,26,Aug,2.311157355
1517,8/1/12,26,Aug,2.311157355
1518,8/1/12,26,Aug,2.311157355
1519,8/1/12,27,Aug,2.371973323
1520,8/1/12,27,Aug,2.371973323
1521,8/1/12,27,Aug,2.371973323
1522,8/1/12,27,Aug,2.371973323
1523,8/1/12,27,Aug,2.371973323
1524,8/1/12,27,Aug,2.371973323
1525,8/1/12,27,Aug,2.371973323
1526,8/1/12,27,Aug,2.371973323
1527,8/1/12,27,Aug,2.371973323
1528,8/1/12,27,Aug,2.371973323
1529,8/1/12,27,Aug,2.371973323
1530,8/1/12,27,Aug,2.371973323
1531,8/1/12,27,Aug,2.371973323
1532,8/1/12,27,Aug,2.371973323
1533,8/1/12,27,Aug,2.371973323
1534,8/1/12,27,Aug,2.371973323
1535,8/1/12,28,Aug,2.433432177
1536,8/1/12,28,Aug,2.433432177
1537,8/1/12,28,Aug,2.433432177
1538,8/1/12,28,Aug,2.433432177
1539,8/1/12,28,Aug,2.433432177
1540,8/1/12,28,Aug,2.433432177
1541,8/1/12,28,Aug,2.433432177
1542,8/1/12,28,Aug,2.433432177
1543,8/1/12,28,Aug,2.433432177
1544,8/1/12,28,Aug,2.433432177
1545,8/1/12,28,Aug,2.433432177
1546,8/1/12,28,Aug,2.433432177
1547,8/1/12,28,Aug,2.433432177
1548,8/1/12,28,Aug,2.433432177
1549,8/1/12,28,Aug,2.433432177
1550,8/1/12,28,Aug,2.433432177
1551,8/1/12,28,Aug,2.433432177
1552,8/1/12,28,Aug,2.433432177
1553,8/1/12,28,Aug,2.433432177
1554,8/1/12,28,Aug,2.433432177
1555,8/1/12,28,Aug,2.433432177
1556,8/1/12,28,Aug,2.433432177
1557,8/1/12,29,Aug,2.495547656
1558,8/1/12,29,Aug,2.495547656
1559,8/1/12,29,Aug,2.495547656
1560,8/1/12,29,Aug,2.495547656
1561,8/1/12,29,Aug,2.495547656
1562,8/1/12,29,Aug,2.495547656
1563,8/1/12,29,Aug,2.495547656
1564,8/1/12,29,Aug,2.495547656
1565,8/1/12,29,Aug,2.495547656
1566,8/1/12,29,Aug,2.495547656
1567,8/1/12,29,Aug,2.495547656
1568,8/1/12,29,Aug,2.495547656
1569,8/1/12,29,Aug,2.495547656
1570,8/1/12,29,Aug,2.495547656
1571,8/1/12,29,Aug,2.495547656
1572,8/1/12,29,Aug,2.495547656
1573,8/1/12,29,Aug,2.495547656
1574,8/1/12,29,Aug,2.495547656
1575,8/1/12,29,Aug,2.495547656
1576,8/1/12,29,Aug,2.495547656
1577,8/1/12,29,Aug,2.495547656
1578,8/1/12,29,Aug,2.495547656
1579,8/1/12,29,Aug,2.495547656
1580,8/1/12,29,Aug,2.495547656
1581,8/1/12,29,Aug,2.495547656
1582,8/1/12,29,Aug,2.495547656
1583,8/1/12,29,Aug,2.495547656
1584,8/1/12,30,Aug,2.558333941
1585,8/1/12,30,Aug,2.558333941
1586,8/1/12,30,Aug,2.558333941
1587,8/1/12,30,Aug,2.558333941
1588,8/1/12,30,Aug,2.558333941
1589,8/1/12,30,Aug,2.558333941
1590,8/1/12,30,Aug,2.558333941
1591,8/1/12,30,Aug,2.558333941
1592,8/1/12,30,Aug,2.558333941
1593,8/1/12,30,Aug,2.558333941
1594,8/1/12,30,Aug,2.558333941
1595,8/1/12,30,Aug,2.558333941
1596,8/1/12,30,Aug,2.558333941
1597,8/1/12,30,Aug,2.558333941
1598,8/1/12,30,Aug,2.558333941
1599,8/1/12,30,Aug,2.558333941
1600,8/1/12,30,Aug,2.558333941
1601,8/1/12,30,Aug,2.558333941
1602,8/1/12,30,Aug,2.558333941
1603,8/1/12,30,Aug,2.558333941
1604,8/1/12,30,Aug,2.558333941
1605,8/1/12,30,Aug,2.558333941
1606,8/1/12,30,Aug,2.558333941
1607,8/1/12,30,Aug,2.558333941
1608,8/1/12,30,Aug,2.558333941
1609,8/1/12,30,Aug,2.558333941
1610,8/1/12,30,Aug,2.558333941
1611,8/1/12,30,Aug,2.558333941
1612,8/1/12,30,Aug,2.558333941
1613,8/1/12,30,Aug,2.558333941
1614,8/1/12,30,Aug,2.558333941
1615,8/1/12,31,Aug,2.621805679
1616,8/1/12,31,Aug,2.621805679
1617,8/1/12,31,Aug,2.621805679
1618,8/1/12,31,Aug,2.621805679
1619,8/1/12,31,Aug,2.621805679
1620,8/1/12,31,Aug,2.621805679
1621,8/1/12,31,Aug,2.621805679
1622,8/1/12,31,Aug,2.621805679
1623,8/1/12,31,Aug,2.621805679
1624,8/1/12,31,Aug,2.621805679
1625,8/1/12,31,Aug,2.621805679
1626,8/1/12,31,Aug,2.621805679
1627,8/1/12,31,Aug,2.621805679
1628,8/1/12,31,Aug,2.621805679
1629,8/1/12,31,Aug,2.621805679
1630,8/1/12,31,Aug,2.621805679
1631,8/1/12,31,Aug,2.621805679
1632,8/1/12,31,Aug,2.621805679
1633,8/1/12,31,Aug,2.621805679
1634,8/1/12,31,Aug,2.621805679
1635,8/1/12,31,Aug,2.621805679
1636,8/1/12,31,Aug,2.621805679
1637,8/1/12,31,Aug,2.621805679
1638,8/1/12,31,Aug,2.621805679
1639,8/1/12,31,Aug,2.621805679
1640,8/1/12,31,Aug,2.621805679
1641,8/1/12,31,Aug,2.621805679
1642,8/1/12,31,Aug,2.621805679
1643,8/1/12,31,Aug,2.621805679
1644,8/1/12,31,Aug,2.621805679
1645,8/1/12,31,Aug,2.621805679
1646,8/1/12,31,Aug,2.621805679
1647,8/1/12,31,Aug,2.621805679
1648,8/1/12,31,Aug,2.621805679
1649,8/1/12,31,Aug,2.621805679
1650,8/1/12,31,Aug,2.621805679
1651,8/1/12,31,Aug,2.621805679
1652,8/1/12,31,Aug,2.621805679
1653,8/1/12,31,Aug,2.621805679
1654,8/1/12,31,Aug,2.621805679
1655,8/1/12,31,Aug,2.621805679
1656,8/1/12,31,Aug,2.621805679
1657,8/1/12,31,Aug,2.621805679
1658,8/1/12,31,Aug,2.621805679
1659,8/1/12,32,Aug,2.685978003
1660,8/1/12,32,Aug,2.685978003
1661,8/1/12,32,Aug,2.685978003
1662,8/1/12,32,Aug,2.685978003
1663,8/1/12,32,Aug,2.685978003
1664,8/1/12,32,Aug,2.685978003
1665,8/1/12,32,Aug,2.685978003
1666,8/1/12,32,Aug,2.685978003
1667,8/1/12,32,Aug,2.685978003
1668,8/1/12,32,Aug,2.685978003
1669,8/1/12,32,Aug,2.685978003
1670,8/1/12,32,Aug,2.685978003
1671,8/1/12,32,Aug,2.685978003
1672,8/1/12,32,Aug,2.685978003
1673,8/1/12,32,Aug,2.685978003
1674,8/1/12,32,Aug,2.685978003
1675,8/1/12,32,Aug,2.685978003
1676,8/1/12,32,Aug,2.685978003
1677,8/1/12,32,Aug,2.685978003
1678,8/1/12,32,Aug,2.685978003
1679,8/1/12,32,Aug,2.685978003
1680,8/1/12,32,Aug,2.685978003
1681,8/1/12,32,Aug,2.685978003
1682,8/1/12,32,Aug,2.685978003
1683,8/1/12,32,Aug,2.685978003
1684,8/1/12,32,Aug,2.685978003
1685,8/1/12,32,Aug,2.685978003
1686,8/1/12,32,Aug,2.685978003
1687,8/1/12,32,Aug,2.685978003
1688,8/1/12,32,Aug,2.685978003
1689,8/1/12,32,Aug,2.685978003
1690,8/1/12,32,Aug,2.685978003
1691,8/1/12,32,Aug,2.685978003
1692,8/1/12,32,Aug,2.685978003
1693,8/1/12,32,Aug,2.685978003
1694,8/1/12,32,Aug,2.685978003
1695,8/1/12,32,Aug,2.685978003
1696,8/1/12,32,Aug,2.685978003
1697,8/1/12,32,Aug,2.685978003
1698,8/1/12,32,Aug,2.685978003
1699,8/1/12,32,Aug,2.685978003
1700,8/1/12,32,Aug,2.685978003
1701,8/1/12,32,Aug,2.685978003
1702,8/1/12,32,Aug,2.685978003
1703,8/1/12,32,Aug,2.685978003
1704,8/1/12,32,Aug,2.685978003
1705,8/1/12,32,Aug,2.685978003
1706,8/1/12,32,Aug,2.685978003
1707,8/1/12,32,Aug,2.685978003
1708,8/1/12,33,Aug,2.75086655
1709,8/1/12,33,Aug,2.75086655
1710,8/1/12,33,Aug,2.75086655
1711,8/1/12,33,Aug,2.75086655
1712,8/1/12,33,Aug,2.75086655
1713,8/1/12,33,Aug,2.75086655
1714,8/1/12,33,Aug,2.75086655
1715,8/1/12,33,Aug,2.75086655
1716,8/1/12,33,Aug,2.75086655
1717,8/1/12,33,Aug,2.75086655
1718,8/1/12,33,Aug,2.75086655
1719,8/1/12,33,Aug,2.75086655
1720,8/1/12,33,Aug,2.75086655
1721,8/1/12,33,Aug,2.75086655
1722,8/1/12,33,Aug,2.75086655
1723,8/1/12,33,Aug,2.75086655
1724,8/1/12,33,Aug,2.75086655
1725,8/1/12,33,Aug,2.75086655
1726,8/1/12,33,Aug,2.75086655
1727,8/1/12,33,Aug,2.75086655
1728,8/1/12,33,Aug,2.75086655
1729,8/1/12,33,Aug,2.75086655
1730,8/1/12,33,Aug,2.75086655
1731,8/1/12,33,Aug,2.75086655
1732,8/1/12,33,Aug,2.75086655
1733,8/1/12,33,Aug,2.75086655
1734,8/1/12,33,Aug,2.75086655
1735,8/1/12,33,Aug,2.75086655
1736,8/1/12,33,Aug,2.75086655
1737,8/1/12,33,Aug,2.75086655
1738,8/1/12,33,Aug,2.75086655
1739,8/1/12,33,Aug,2.75086655
1740,8/1/12,33,Aug,2.75086655
1741,8/1/12,33,Aug,2.75086655
1742,8/1/12,33,Aug,2.75086655
1743,8/1/12,33,Aug,2.75086655
1744,8/1/12,33,Aug,2.75086655
1745,8/1/12,33,Aug,2.75086655
1746,8/1/12,33,Aug,2.75086655
1747,8/1/12,33,Aug,2.75086655
1748,8/1/12,33,Aug,2.75086655
1749,8/1/12,33,Aug,2.75086655
1750,8/1/12,33,Aug,2.75086655
1751,8/1/12,33,Aug,2.75086655
1752,8/1/12,33,Aug,2.75086655
1753,8/1/12,33,Aug,2.75086655
1754,8/1/12,33,Aug,2.75086655
1755,8/1/12,33,Aug,2.75086655
1756,8/1/12,33,Aug,2.75086655
1757,8/1/12,33,Aug,2.75086655
